site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,1,2023,10,27,1,0.0,False,0.0,,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,2,2022,8,19,1,0.0,False,0.0,,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,3,2021,6,22,2,0.09262323914410492,False,0.0,468.0601752642366,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,4,2021,6,16,1,0.0,False,0.0,,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,5,2021,6,5,1,0.0,False,0.0,,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,False,0.0,,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,7,2019,10,18,1,0.0,False,0.0,,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,8,2019,6,30,1,0.0,False,0.0,,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,9,2019,6,14,1,0.1226426364402072,False,0.0,1239.5067602738432,,KL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,KL,33.24314026470543,-12.309666542306966,True,10,2018,6,4,2,0.03218072793174643,False,0.0,325.24081953861594,,KL_101-125
id_5063118,20,Zambia_0.05_n_101-125.csv,,KL,29.97000634894012,-11.173630220530136,False,1,2024,8,11,5,11.00209340233071,True,9.800095467638894,2782.784516554396,2803.12867316895,KL_101-125
id_5171629,10,Zambia_0.05_n_101-125.csv,,KL,24.482392768826912,-15.107879807500575,False,1,2023,7,24,1,0.0,False,0.0,,,KL_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,,KL,28.0929278918455,-15.191571726460833,False,1,2018,10,14,1,0.0,False,0.0,,,KL_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,,KL,28.0929278918455,-15.191571726460833,False,2,2017,8,28,1,0.0,False,0.0,,,KL_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,,KL,28.0929278918455,-15.191571726460833,False,3,2016,8,12,1,0.0,False,0.0,,,KL_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,KL,27.61153949085305,-16.097420358722548,True,1,2023,6,22,5,0.03395055569367235,False,0.02304111350992291,113.08819607528692,115.12385928119775,KL_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,KL,27.61153949085305,-16.097420358722548,True,2,2021,6,17,2,0.0,False,0.0,,,KL_101-125
id_5198343,6,Zambia_0.05_n_101-125.csv,,KL,27.61153949085305,-16.097420358722548,True,3,2019,7,27,1,0.0,False,0.0,,,KL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,KL,27.69635912194645,-16.286994171812346,False,1,2023,6,17,5,0.06068603347539915,False,0.05394230899565716,151.61703274542168,179.69145865398252,KL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,KL,27.69635912194645,-16.286994171812346,False,2,2021,9,5,2,0.010864871668121119,False,0.0,54.289279312932315,,KL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,KL,27.69635912194645,-16.286994171812346,False,3,2021,6,17,5,0.025562020618033785,False,0.025562020618033785,127.72731099548358,127.72731099548358,KL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,KL,27.69635912194645,-16.286994171812346,False,4,2019,7,27,2,0.047277381689472604,False,0.0,480.7962449016641,,KL_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,KL,23.668267383705523,-15.449433701871074,False,1,2023,8,1,1,0.0,False,0.0,,,KL_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,KL,23.668267383705523,-15.449433701871074,False,2,2018,7,4,1,0.0,False,0.0,,,KL_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,KL,23.668267383705523,-15.449433701871074,False,3,2017,9,17,1,0.0,False,0.0,,,KL_101-125
id_5215242,3,Zambia_0.05_n_101-125.csv,,KL,26.56308708344337,-16.613122248631264,False,1,2016,10,31,1,0.0,False,0.0,,,KL_101-125
id_5248727,1,Zambia_0.05_n_101-125.csv,,KL,26.240499223745218,-17.561268679796285,False,1,2023,8,11,1,0.0,False,0.0,,,KL_101-125
id_5220217,2,Zambia_0.05_n_101-125.csv,,KL,26.62845327146636,-16.748844422177925,False,1,2021,10,27,1,0.0,False,0.0,,,KL_101-125
id_5220217,2,Zambia_0.05_n_101-125.csv,,KL,26.62845327146636,-16.748844422177925,False,2,2016,10,31,1,0.0,False,0.0,,,KL_101-125
id_5128827,13,Zambia_0.05_n_101-125.csv,,KL,28.733099770105856,-13.732435532730667,True,1,2018,10,6,1,0.0,False,0.0,,,KL_101-125
id_5128827,13,Zambia_0.05_n_101-125.csv,,KL,28.733099770105856,-13.732435532730667,True,2,2016,9,1,1,0.0,False,0.0,,,KL_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,KL,28.039553616748982,-13.72729035126831,False,1,2023,8,3,1,0.0,False,0.0,,,KL_101-125
id_5128501,14,Zambia_0.05_n_101-125.csv,,KL,28.039553616748982,-13.72729035126831,False,2,2020,10,17,1,0.0,False,0.0,,,KL_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,,KL,28.54000900267712,-13.896421849035953,True,1,2018,10,3,1,0.0,False,0.0,,,KL_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,,KL,28.54000900267712,-13.896421849035953,True,2,2018,9,16,3,0.24590307708685114,False,0.0,491.750006297023,,KL_101-125
id_5133803,12,Zambia_0.05_n_101-125.csv,,KL,28.54000900267712,-13.896421849035953,True,3,2016,9,1,2,0.08014459406057285,False,0.0,267.11795841480375,,KL_101-125
id_1032067,25,Zambia_0.05_n_101-125.csv,,KL,31.40328210947341,-8.874727375364836,False,1,2024,9,11,1,0.0,False,0.0,,,KL_101-125
id_5062566,21,Zambia_0.05_n_101-125.csv,,KL,28.862556495732075,-11.15545729747778,False,1,2019,6,14,3,0.7850732107599477,True,0.0,1673.4241247875823,,KL_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,KL,28.02012755987878,-13.510387499928614,False,1,2023,8,3,1,0.0,False,0.0,,,KL_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,KL,28.02012755987878,-13.510387499928614,False,2,2017,6,4,2,1.7274911823254908,True,0.0,5758.701369390615,,KL_101-125
id_5121300,15,Zambia_0.05_n_101-125.csv,,KL,28.02012755987878,-13.510387499928614,False,3,2016,8,2,1,0.0,False,0.0,,,KL_101-125
id_5120065,16,Zambia_0.05_n_101-125.csv,,KL,26.236829567992093,-13.47513515854939,True,1,2023,7,24,1,0.0,False,0.0,,,KL_101-125
id_5047466,22,Zambia_0.05_n_101-125.csv,,KL,28.69441336279321,-10.559789003626166,False,1,2023,6,12,4,1.2013633564957846,True,0.9667382688957945,3615.0425210006506,3868.7788139417667,KL_101-125
id_5047466,22,Zambia_0.05_n_101-125.csv,,KL,28.69441336279321,-10.559789003626166,False,2,2020,9,3,1,0.0,False,0.0,,,KL_101-125
id_5092601,18,Zambia_0.05_n_101-125.csv,,KL,24.960879112558818,-12.501002119335134,False,1,2024,7,12,5,1.7944971323147745,True,1.763533430989138,4488.117312580345,5880.902291518908,KL_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,KL,31.611147224629907,-9.201089565713376,False,1,2020,9,8,1,0.0,False,0.0,,,KL_101-125
id_1045543,24,Zambia_0.05_n_101-125.csv,,KL,31.611147224629907,-9.201089565713376,False,2,2018,7,25,2,0.1818009562001018,False,0.0,1004.6514173186335,,KL_101-125
id_5043172,23,Zambia_0.05_n_101-125.csv,,KL,29.13185870056841,-10.403486494769274,False,1,2023,6,9,4,1.6900043023489792,True,0.5782111029872932,3812.40149185665,2892.616338323467,KL_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,,KL,27.317228869056635,-13.014930672050308,True,1,2023,7,16,5,0.12427834920744522,False,0.12427834920744522,248.36777815641153,248.36777815641153,KL_101-125
id_5106265,17,Zambia_0.05_n_101-125.csv,,KL,27.317228869056635,-13.014930672050308,True,2,2019,9,16,1,0.0,False,0.0,,,KL_101-125
