site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5160031,8,Zambia_0.05_n_151-175.csv,,JL,26.95723450826635,-14.832572062172712,False,1,2019,7,27,2,0.851298572172584,True,0.0,4253.167300492957,,JL_151-175
id_5044612,22,Zambia_0.05_n_151-175.csv,,JL,28.648202687823336,-10.460584984082992,True,1,2023,6,20,1,0.0,False,0.0,,,JL_151-175
id_5044612,22,Zambia_0.05_n_151-175.csv,,JL,28.648202687823336,-10.460584984082992,True,2,2020,9,3,1,0.0,False,0.0,,,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,1,2023,7,29,5,0.22537377420704022,False,0.17877175488038005,491.78686467496226,498.3062047558079,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,2,2021,10,13,4,0.04402812495889305,False,0.04402812495889305,439.98359208711264,439.98359208711264,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,3,2021,6,16,4,0.7454526008921292,True,0.2548482815906456,1064.2099496449575,848.9182807151343,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,4,2019,8,14,5,0.4113468712934469,True,0.19799759098575626,456.74639735269125,395.73049033692826,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,5,2018,6,16,5,0.3628210777541437,True,0.12253862696876176,402.85987882101006,408.1867469153778,JL_151-175
id_5087637,21,Zambia_0.05_n_151-175.csv,,JL,27.647542051182885,-12.354220813635092,False,6,2017,7,31,4,0.3525851834141148,True,0.0,440.4376981526849,,JL_151-175
id_5162709,7,Zambia_0.05_n_151-175.csv,,JL,28.351666912137325,-14.891879783359554,False,1,2020,6,6,1,0.0,False,0.0,,,JL_151-175
id_5162709,7,Zambia_0.05_n_151-175.csv,,JL,28.351666912137325,-14.891879783359554,False,2,2019,6,1,1,0.0,False,0.0,,,JL_151-175
id_5162709,7,Zambia_0.05_n_151-175.csv,,JL,28.351666912137325,-14.891879783359554,False,3,2018,8,10,1,0.0,False,0.0,,,JL_151-175
id_5162709,7,Zambia_0.05_n_151-175.csv,,JL,28.351666912137325,-14.891879783359554,False,4,2016,7,27,1,0.0,False,0.0,,,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,1,2022,10,5,5,0.5709333948008799,True,0.39913611933536525,480.44906297907113,1329.9624855459008,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,2,2022,9,20,4,0.760813739135514,True,0.049857808978340135,552.2244779730049,249.19699242894836,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,3,2021,9,13,3,0.0,False,0.0,,,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,4,2020,8,15,3,0.34479760402193915,False,0.0,392.91833222544943,,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,5,2020,6,9,5,0.29868589715753385,False,0.18444481791789386,390.1036823902684,614.5924891319975,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,6,2019,6,23,3,0.2601320892418449,False,0.0,260.3637513468045,,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,7,2018,9,22,2,0.03240834510425795,False,0.0,161.98340462436946,,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,8,2018,8,19,3,0.18930058231583172,False,0.0,315.3850596045981,,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,9,2018,6,14,3,0.17226492922018924,False,0.0,287.03551649936753,,JL_151-175
id_5098939,19,Zambia_0.05_n_151-175.csv,,JL,28.21971950669261,-12.768152481405462,True,10,2018,6,3,3,0.15537845904330574,False,0.07376839696341289,310.6447248557423,737.4095095756375,JL_151-175
