site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5092601,18,Zambia_0.05_n_101-125.csv,,JL,24.960879112558818,-12.501002119335134,False,1,2024,7,12,1,0.11774594889371352,False,0.0,588.9784770495698,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,1,2023,10,27,1,0.0,False,0.0,,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,2,2022,8,19,1,0.0,False,0.0,,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,3,2021,6,22,3,0.1054682171925719,False,0.0,1376.5462675064632,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,4,2021,6,16,2,0.37342201307988127,True,0.0,2047.5227701704275,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,5,2021,6,5,2,0.40817722791861966,True,0.0,2253.968653527314,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,6,2020,8,16,1,0.0,False,0.0,,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,7,2019,10,18,1,0.0,False,0.0,,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,8,2019,6,30,1,0.02615083696449488,False,0.0,132.15231295813805,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,9,2019,6,14,3,0.07098605541863023,False,0.0,358.7252903674713,,JL_101-125
id_3511469,19,Zambia_0.05_n_101-125.csv,,JL,33.24314026470543,-12.309666542306966,True,10,2018,6,4,5,0.0941319006373235,False,0.03101362980364933,317.12364913543803,313.45261534087507,JL_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,,JL,28.0929278918455,-15.191571726460833,False,1,2017,8,28,1,0.0,False,0.0,,,JL_101-125
id_5174895,9,Zambia_0.05_n_101-125.csv,,JL,28.0929278918455,-15.191571726460833,False,2,2016,8,12,1,0.0,False,0.0,,,JL_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,JL,23.668267383705523,-15.449433701871074,False,1,2023,8,1,1,0.0,False,0.0,,,JL_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,JL,23.668267383705523,-15.449433701871074,False,2,2018,7,4,1,0.0,False,0.0,,,JL_101-125
id_5185003,8,Zambia_0.05_n_101-125.csv,,JL,23.668267383705523,-15.449433701871074,False,3,2017,9,17,1,0.0,False,0.0,,,JL_101-125
id_5204478,5,Zambia_0.05_n_101-125.csv,,JL,27.69635912194645,-16.286994171812346,False,1,2023,6,17,5,0.16569806012325222,False,0.08361682870681618,209.58446237523373,167.1245911866112,JL_101-125
