site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5152098,9,Zambia_0.05_n_1-25.csv,Update,MV,27.430822681750787,-14.615183365459323,False,1,2024,7,27,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5162988,8,Zambia_0.05_n_1-25.csv,,MV,27.180361934783424,-14.904835688585404,True,1,2024,6,5,5,0.19776230278885418,False,0.19776230278885418,988.0301694018261,988.0301694018261,MV_DSB_v2_1-25
id_5092073,18,Zambia_0.05_n_1-25.csv,Update,MV,25.94536904734107,-12.488574491501874,False,1,2024,7,9,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5092073,18,Zambia_0.05_n_1-25.csv,Update,MV,25.94536904734107,-12.488574491501874,False,2,2020,8,2,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_3484659,19,Zambia_0.05_n_1-25.csv,Update,MV,33.18716629483917,-11.134053433753198,True,1,2023,9,23,5,0.10970446389728696,False,0.017681858321539963,277.1550332081095,178.68461562769198,MV_DSB_v2_1-25
id_3484659,19,Zambia_0.05_n_1-25.csv,Update,MV,33.18716629483917,-11.134053433753198,True,2,2019,10,9,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,Update,MV,28.74707407411929,-13.10867059470169,False,1,2022,10,6,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,Update,MV,28.74707407411929,-13.10867059470169,False,2,2021,6,2,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,Update,MV,28.74707407411929,-13.10867059470169,False,3,2020,8,27,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,Update,MV,28.74707407411929,-13.10867059470169,False,4,2019,8,22,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,Update,MV,28.74707407411929,-13.10867059470169,False,5,2018,10,6,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,Update,MV,28.74707407411929,-13.10867059470169,False,6,2017,6,23,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,Update,MV,28.74707407411929,-13.10867059470169,False,7,2016,9,1,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5109727,15,Zambia_0.05_n_1-25.csv,Update,MV,28.74707407411929,-13.10867059470169,False,8,2016,6,9,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5231150,1,Zambia_0.05_n_1-25.csv,Update,MV,27.238684779313743,-17.056386224988984,False,1,2019,7,8,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5231150,1,Zambia_0.05_n_1-25.csv,Update,MV,27.238684779313743,-17.056386224988984,False,2,2018,8,18,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_3526147,17,Zambia_0.05_n_1-25.csv,Update,MV,30.58007423748632,-12.931557191550258,True,1,2023,6,12,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_3526147,17,Zambia_0.05_n_1-25.csv,Update,MV,30.58007423748632,-12.931557191550258,True,2,2017,9,18,1,0.0,False,0.0,,,MV_DSB_v2_1-25
id_5216482,3,Zambia_0.05_n_1-25.csv,,MV,26.26294482703085,-16.64843155716757,False,1,2023,10,2,3,0.1096085991506298,False,0.0,547.6992750968463,,MV_DSB_v2_1-25
id_5229534,2,Zambia_0.05_n_1-25.csv,Update,MV,26.47762139635024,-17.010658597465074,True,1,2023,9,19,5,0.9768311190421163,True,0.8736680193309907,3253.6870971000667,4365.097228942534,MV_DSB_v2_1-25
