site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5178244,8,Zambia_0.05_n_126-150.csv,,DSB,22.64921180539044,-15.24237701620678,False,1,2023,7,30,1,0.0,False,0.0,,,DSB_126-150
id_5178244,8,Zambia_0.05_n_126-150.csv,,DSB,22.64921180539044,-15.24237701620678,False,2,2018,7,25,1,0.0,False,0.0,,,DSB_126-150
id_5178244,8,Zambia_0.05_n_126-150.csv,,DSB,22.64921180539044,-15.24237701620678,False,3,2018,6,27,1,0.0,False,0.0,,,DSB_126-150
id_5169677,9,Zambia_0.05_n_126-150.csv,,DSB,22.76477525100872,-15.037139415842413,True,1,2023,9,9,4,0.028330946256806603,False,0.017733714710796718,142.2720572851848,178.1101267285158,DSB_126-150
id_5169677,9,Zambia_0.05_n_126-150.csv,,DSB,22.76477525100872,-15.037139415842413,True,2,2018,8,5,2,0.2448701886968826,False,0.0,2459.3817666023947,,DSB_126-150
id_5169677,9,Zambia_0.05_n_126-150.csv,,DSB,22.76477525100872,-15.037139415842413,True,3,2017,6,18,3,0.4145511836034196,True,0.0,1403.677900709641,,DSB_126-150
id_5121254,14,Zambia_0.05_n_126-150.csv,,DSB,26.18127488940309,-13.511126411598692,False,1,2023,7,24,1,0.0,False,0.0,,,DSB_126-150
id_5119246,15,Zambia_0.05_n_126-150.csv,,DSB,27.83511554849652,-13.447781715408356,False,1,2017,7,17,4,0.10746389763433654,False,0.10746389763433654,1074.0131733612532,1074.0131733612532,DSB_126-150
id_5093220,17,Zambia_0.05_n_126-150.csv,,DSB,26.57106620841706,-12.526467260394602,True,1,2022,6,16,4,0.32843477031075424,False,0.2334407378971388,656.3782546063296,777.5523618018251,DSB_126-150
id_5093220,17,Zambia_0.05_n_126-150.csv,,DSB,26.57106620841706,-12.526467260394602,True,2,2022,6,12,4,0.2842374935010103,False,0.00985074576554534,568.047231838915,98.43392775908676,DSB_126-150
id_5114433,16,Zambia_0.05_n_126-150.csv,,DSB,28.812820564987604,-13.270909451599664,False,1,2023,7,13,1,0.0,False,0.0,,,DSB_126-150
id_5114433,16,Zambia_0.05_n_126-150.csv,,DSB,28.812820564987604,-13.270909451599664,False,2,2018,10,6,1,0.0,False,0.0,,,DSB_126-150
id_5145642,12,Zambia_0.05_n_126-150.csv,,DSB,28.3114774038586,-14.385905112309972,True,1,2024,8,6,2,0.011571628629657663,False,0.0,115.6792260773351,,DSB_126-150
id_5145642,12,Zambia_0.05_n_126-150.csv,,DSB,28.3114774038586,-14.385905112309972,True,2,2020,6,6,2,0.03931006483246394,False,0.0,392.9862062801327,,DSB_126-150
id_5145642,12,Zambia_0.05_n_126-150.csv,,DSB,28.3114774038586,-14.385905112309972,True,3,2019,9,4,1,0.0,False,0.0,,,DSB_126-150
id_5145642,12,Zambia_0.05_n_126-150.csv,,DSB,28.3114774038586,-14.385905112309972,True,4,2016,9,19,1,0.0,False,0.0,,,DSB_126-150
id_5145642,12,Zambia_0.05_n_126-150.csv,,DSB,28.3114774038586,-14.385905112309972,True,5,2016,7,27,1,0.0,False,0.0,,,DSB_126-150
id_5128775,13,Zambia_0.05_n_126-150.csv,,DSB,28.05808953344187,-13.736252444825316,True,1,2023,8,3,1,0.0,False,0.0,,,DSB_126-150
id_5128775,13,Zambia_0.05_n_126-150.csv,,DSB,28.05808953344187,-13.736252444825316,True,2,2021,9,16,1,0.0,False,0.0,,,DSB_126-150
id_5128775,13,Zambia_0.05_n_126-150.csv,,DSB,28.05808953344187,-13.736252444825316,True,3,2020,10,17,1,0.0,False,0.0,,,DSB_126-150
id_5155835,11,Zambia_0.05_n_126-150.csv,,DSB,24.81186440337041,-14.713744271226473,True,1,2023,9,6,2,0.1049352410021098,False,0.0,1049.9616202880088,,DSB_126-150
id_5155835,11,Zambia_0.05_n_126-150.csv,,DSB,24.81186440337041,-14.713744271226473,True,2,2019,6,10,2,0.11593409879865062,False,0.0,1160.014267123715,,DSB_126-150
id_5155835,11,Zambia_0.05_n_126-150.csv,,DSB,24.81186440337041,-14.713744271226473,True,3,2017,7,6,3,0.18365208589251977,False,0.0,459.38963554654663,,DSB_126-150
id_5163169,10,Zambia_0.05_n_126-150.csv,,DSB,22.258257804246096,-14.86485989757525,False,1,2023,9,7,1,0.0,False,0.0,,,DSB_126-150
id_5073876,20,Zambia_0.05_n_126-150.csv,,DSB,29.709607791766786,-11.691060863337691,True,1,2023,6,4,5,2.275410655995132,True,1.6475505987511665,1035.6780903194087,970.4603623712037,DSB_126-150
