site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5170792,8,Zambia_0.05_n_225-249.csv,,DSB,23.460474971157723,-15.076142151921047,False,1,2019,7,10,1,0.0,False,0.0,,,DSB_225-249
id_5154963,9,Zambia_0.05_n_225-249.csv,,DSB,27.60745970246296,-14.696159597997298,False,1,2018,8,29,1,0.0,False,0.0,,,DSB_225-249
id_5154963,9,Zambia_0.05_n_225-249.csv,,DSB,27.60745970246296,-14.696159597997298,False,2,2018,8,26,1,0.0,False,0.0,,,DSB_225-249
id_5154963,9,Zambia_0.05_n_225-249.csv,,DSB,27.60745970246296,-14.696159597997298,False,3,2017,9,11,1,0.0,False,0.0,,,DSB_225-249
id_5154963,9,Zambia_0.05_n_225-249.csv,,DSB,27.60745970246296,-14.696159597997298,False,4,2017,7,17,1,0.0,False,0.0,,,DSB_225-249
id_3576763,14,Zambia_0.05_n_225-249.csv,,DSB,31.71676321435361,-14.042546516857016,True,1,2023,7,17,1,0.0,False,0.0,,,DSB_225-249
id_5125546,15,Zambia_0.05_n_225-249.csv,,DSB,28.50126793062229,-13.62548107117574,False,1,2024,7,24,1,0.0,False,0.0,,,DSB_225-249
id_5125546,15,Zambia_0.05_n_225-249.csv,,DSB,28.50126793062229,-13.62548107117574,False,2,2018,9,16,1,0.0,False,0.0,,,DSB_225-249
id_5125546,15,Zambia_0.05_n_225-249.csv,,DSB,28.50126793062229,-13.62548107117574,False,3,2016,9,9,1,0.0,False,0.0,,,DSB_225-249
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,True,1,2023,10,7,4,0.6188392543989272,True,0.5275689315384495,1237.3382539156723,2637.1196985796173,DSB_225-249
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,True,2,2022,10,5,4,0.7052811134734458,True,0.4582119789468685,2350.2892634699706,4580.858252035408,DSB_225-249
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,True,3,2021,9,13,3,0.6745194816100134,True,0.0,2252.8546430216625,,DSB_225-249
