site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation,percent_coverage,coverage_outlier,percent_coverage_high_certainty,poly_avg_size,poly_avg_size_high_certainty,source_file
id_5102506,18,Zambia_0.05_n_950-974.csv,Update,MV,27.70421103529076,-12.89662126678664,False,1,2023,7,29,1,0.0,False,0.0,,,MV_950-974
id_5102506,18,Zambia_0.05_n_950-974.csv,Update,MV,27.70421103529076,-12.89662126678664,False,2,2021,10,13,1,0.0,False,0.0,,,MV_950-974
id_5102506,18,Zambia_0.05_n_950-974.csv,Update,MV,27.70421103529076,-12.89662126678664,False,3,2017,7,17,1,0.0,False,0.0,,,MV_950-974
id_5102506,18,Zambia_0.05_n_950-974.csv,Update,MV,27.70421103529076,-12.89662126678664,False,4,2016,8,7,1,0.0,False,0.0,,,MV_950-974
id_3512405,19,Zambia_0.05_n_950-974.csv,Update,MV,30.162841954439067,-12.349249208511877,False,1,2020,7,7,1,0.0,False,0.0,,,MV_950-974
id_5105681,17,Zambia_0.05_n_950-974.csv,Update,MV,27.55695640373993,-12.99644217186482,False,1,2024,7,27,1,0.0,False,0.0,,,MV_950-974
id_5105681,17,Zambia_0.05_n_950-974.csv,Update,MV,27.55695640373993,-12.99644217186482,False,2,2019,9,3,1,0.0,False,0.0,,,MV_950-974
id_5105681,17,Zambia_0.05_n_950-974.csv,Update,MV,27.55695640373993,-12.99644217186482,False,3,2019,6,5,1,0.0,False,0.0,,,MV_950-974
id_5218000,4,Zambia_0.05_n_950-974.csv,Update,MV,23.62918957952749,-16.667491040866487,True,1,2023,9,17,5,0.14719088081849976,False,0.05140306012709254,737.725547384446,515.2683563077844,MV_950-974
id_5218000,4,Zambia_0.05_n_950-974.csv,Update,MV,23.62918957952749,-16.667491040866487,True,2,2019,6,29,1,0.0,False,0.0,,,MV_950-974
id_5221916,3,Zambia_0.05_n_950-974.csv,Update,MV,26.872359883177623,-16.79433809695129,False,1,2022,7,22,5,1.746949575025143,True,1.746949575025143,22422.428463577864,22422.428463577864,MV_950-974
id_5221916,3,Zambia_0.05_n_950-974.csv,Update,MV,26.872359883177623,-16.79433809695129,False,2,2018,9,15,5,0.1361833150019311,False,0.1361833150019311,2039.7411962912677,2039.7411962912677,MV_950-974
id_5221916,3,Zambia_0.05_n_950-974.csv,Update,MV,26.872359883177623,-16.79433809695129,False,3,2017,9,23,5,0.18189027212807862,False,0.18189027212807862,2637.250333750525,2637.250333750525,MV_950-974
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,True,1,2022,10,6,4,0.42098456083641994,True,0.42098456083641994,1448.3698797700833,1448.3698797700833,MV_950-974
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,True,2,2021,6,2,5,0.24397536999856542,False,0.24397536999856542,1219.6908093779596,1219.6908093779596,MV_950-974
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,True,3,2020,9,3,5,0.2461461939099988,False,0.10566543036220571,352.17104862544113,353.53482655191056,MV_950-974
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,True,4,2020,8,21,4,0.08981365093002013,False,0.040204531838293624,449.0014108949803,401.98519070161694,MV_950-974
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,True,5,2018,9,16,1,0.0,False,0.0,,,MV_950-974
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,True,6,2018,8,31,1,0.0,False,0.0,,,MV_950-974
