id,YCoordinate,XCoordinate
id_5249413,-17.580769263993755,27.116848841313875
id_5244416,-17.443841683622757,26.259819893115072
id_5221351,-16.774187424424895,27.93267576177973
id_5217052,-16.656247817699974,24.80979534611525
id_5212173,-16.52282186716319,27.387957843383823
id_5208585,-16.409917206997786,28.417858437525386
id_5205319,-16.31508161639191,27.275211615359435
id_5179692,-15.30172041825849,24.079942061089657
id_5172961,-15.14637452678233,28.092695607716585
id_3574202,-13.996996574227987,31.65221203690749
id_5127364,-13.670414544760082,29.619778974261795
id_5121688,-13.515897754376889,28.67609830830805
id_5114640,-13.283770580409849,28.157633083076487
id_3536876,-13.18909337679958,30.144235320748912
id_5110647,-13.150326850432789,27.474260296674167
id_3528899,-13.007722975341451,31.04012455221265
id_5105407,-12.986445180008356,27.89808849369721
id_3518804,-12.662453921382868,32.98561053138583
id_5094451,-12.57039880251246,27.9334396576658
id_3515717,-12.517741505680975,32.884373278038844
id_5092190,-12.489437428599889,27.80431821073314
id_3488549,-11.233551761836951,33.159746906375155
id_3439863,-10.0757857596963,32.684563979474724
id_1381653,-9.3484708649522,29.535450891830568
id_1381555,-9.336502831757093,29.917427677730096
