id,YCoordinate,XCoordinate
id_5251736,-17.64859480172672,25.66512478848188
id_5227868,-16.961548374010775,25.63251086646877
id_5226271,-16.918663648340456,26.03654760759285
id_5208157,-16.405547737683207,27.21914493816572
id_5192858,-15.880053904958745,27.741645046238144
id_5175291,-15.19999078267183,28.2139849876629
id_5170433,-15.065945456826311,23.386333670567005
id_5168346,-15.040310386969027,26.687395420902995
id_5165396,-14.955036097326452,24.549230370423544
id_5163440,-14.912571131207455,27.79400864767703
id_5162701,-14.892409057556012,28.25872082764209
id_5161773,-14.871709965825554,25.33060529907417
id_5144247,-14.32022741488441,28.691173639586463
id_3581818,-14.12473537724542,31.8830428929548
id_5137280,-14.019653008137954,28.99441559864601
id_5130509,-13.789392215880763,28.28957713752233
id_3556386,-13.638021242841484,32.282892408201775
id_5122410,-13.531150475906731,29.054930798746483
id_5119528,-13.456499478491745,27.92752344165807
id_3536075,-13.177085684547157,30.75288609797549
id_3531413,-13.069365968963773,30.83682680474056
id_5099635,-12.795953195067476,28.06324144512697
id_5091154,-12.4515943367674,28.24582179661913
id_5053315,-10.74595620862111,29.271321016330965
id_1377474,-8.996000247528176,29.542037779988465
