id,YCoordinate,XCoordinate
id_5219913,-16.740115186140866,26.90054153529847
id_5213321,-16.557973014114992,26.24454497673867
id_5210745,-16.457000423826393,23.45513134819419
id_5178899,-15.284093625127532,29.07105180579273
id_5175163,-15.203175929010122,26.798882059635428
id_5169448,-15.06764652982142,26.966492534440626
id_5158004,-14.772364292343765,25.34065501298772
id_5156155,-14.720854719344157,24.616845153051194
id_5155312,-14.704639471821135,27.79325193079518
id_3584528,-14.17090326064885,32.11445939353644
id_5128650,-13.714983830648173,29.67571238255024
id_5125661,-13.613784878402766,29.840804283936805
id_5123392,-13.555739418308365,29.341472467049417
id_3548681,-13.4518261190129,30.214978294356403
id_5114616,-13.285064936630478,27.825324369927923
id_3539821,-13.26818149980589,32.73632369082129
id_5110159,-13.131357263877268,27.82480814535836
id_5107440,-13.034837558067982,24.08117352699557
id_5102970,-12.915642422961453,26.920710413926443
id_5094851,-12.588758565855944,27.85065528867237
id_5035859,-10.025627288597727,28.837502124519805
id_1062955,-9.80973875530474,32.85789204401894
id_1380944,-9.29786609880738,28.96185671918977
id_1380725,-9.273196545037257,29.92599622482697
id_1031643,-8.866383885810043,31.57606004227711
