id,YCoordinate,XCoordinate
id_5243460,-17.41776869451837,26.636541564755007
id_5240921,-17.345508951469828,27.33317561964964
id_5219812,-16.732559387577158,25.230879096950748
id_5205507,-16.323352456216668,26.36714669234306
id_5162183,-14.886821895795425,27.03159828536337
id_5161599,-14.863278286633443,28.58381694770717
id_5149223,-14.506704057005985,24.89738784277434
id_5143409,-14.287677369678208,28.069888352982748
id_5138038,-14.06324737859912,26.383111350303967
id_3568266,-13.882486872136544,32.41171503371649
id_5127197,-13.68363764319601,27.55853268157676
id_5124615,-13.598745043687028,28.436408726992703
id_5119012,-13.43851758167384,27.89974325240944
id_3546659,-13.42117349749156,32.33896187547248
id_5115725,-13.319264007070082,28.296275759517616
id_3538582,-13.230470829541636,30.660162688487706
id_5105284,-12.987713427166758,26.616393223857443
id_3525249,-12.904791658993124,30.61717496387136
id_3513696,-12.42733250925433,33.04082918633621
id_5081886,-12.137276646824324,26.387888391252343
id_3504569,-11.86634223569343,32.58166277520353
id_3452671,-10.425429545860482,31.560557573720423
id_3438956,-10.036950022029565,31.635290323393825
id_1389349,-9.785179667228226,29.10134262946363
id_1386015,-9.6425442090868,28.745171106995084
