id,YCoordinate,XCoordinate
id_5234199,-17.1469206513217,27.013151867634225
id_5225948,-16.90988280717754,26.09292717109468
id_5217464,-16.67637942368983,26.553565235255057
id_5196985,-16.052194322974163,27.620749763386293
id_5187051,-15.552298263706817,28.253323742021568
id_5186247,-15.513575628820972,28.64460197642364
id_5168763,-15.049300052880994,27.34794992992986
id_5158375,-14.787312495550331,27.161679467021266
id_5155992,-14.722087647484424,27.960513968487675
id_5153387,-14.64680029204331,28.51726575002256
id_3586693,-14.206817433985153,32.049448500689145
id_5134995,-13.945456208648698,26.290852411137585
id_3561527,-13.745738413277042,32.05133865044607
id_3554818,-13.587196650395756,30.204170532079345
id_5122278,-13.53851457799566,27.7337785455548
id_5104750,-12.96964447154078,27.372493206623453
id_5078002,-11.91186711675204,27.03121220338049
id_5075878,-11.80326597420689,27.21479109042737
id_3494573,-11.403209875188525,30.429019945464457
id_5056811,-10.862248736286071,29.427616759263675
id_5054173,-10.776551924149643,28.732186626614155
id_5039257,-10.23875675265659,29.422730251379328
id_1393685,-10.030688462996952,28.85666210753405
id_1063412,-9.825254409035551,31.672445865638693
id_1387617,-9.704485566032307,28.99150761300894
