id,YCoordinate,XCoordinate
id_5231678,-17.07208544778199,25.988777955871385
id_5223399,-16.83850703239724,26.33730205086276
id_5222588,-16.81172680540091,27.548086941854017
id_5219653,-16.728865655121258,27.960595725475123
id_5207436,-16.38632673074754,26.273302013279665
id_5183104,-15.368401616725867,22.63730876415122
id_5179991,-15.296659275120806,23.14996477128549
id_5167340,-15.013401338520003,26.98510552084551
id_5165833,-14.977070725079926,26.724689666536065
id_5153520,-14.65241015384172,25.02594828683537
id_5141660,-14.216931382391882,27.624696049245586
id_3573363,-13.982614582646873,32.85590147606239
id_5133500,-13.88907010140641,28.243858483742937
id_3566430,-13.843815457369258,31.745616454063903
id_5111079,-13.159568320099376,24.8172382685615
id_3533744,-13.123270264238558,30.79947565175418
id_3529880,-13.02683203922435,30.173744492800843
id_3526740,-12.944737838673404,30.101000039704385
id_5103834,-12.94276835492483,27.086652178297594
id_5101457,-12.85825242145909,28.284653725589227
id_3519138,-12.680525606430518,32.91193006450359
id_5071386,-11.571713095281304,28.791920319652057
id_3444557,-10.207206151233638,31.305990686101826
id_1056458,-9.547254588476507,32.611977461365655
id_1383097,-9.46238468502223,28.6076610259008
