id,YCoordinate,XCoordinate
id_5236239,-17.188905193795147,24.070716460175262
id_5207032,-16.36825453776802,27.724736518763123
id_5199904,-16.135335426263286,24.292261455011865
id_5195425,-15.987915529610293,26.097200376070138
id_5194786,-15.938921705366068,23.800261084523875
id_5183802,-15.429200617151707,27.19944812158597
id_5172318,-15.097060519388853,22.596495991381016
id_5164842,-14.949303580801317,27.608165945330697
id_5147679,-14.442969745532976,29.15577054133359
id_3581290,-14.116299871213558,32.02203430023507
id_5135813,-13.96884858558236,28.52197735870513
id_5128440,-13.723641373532397,25.302075746671203
id_5128338,-13.710438532539344,29.22285110770021
id_5122953,-13.555515821999531,28.03880221484708
id_5123019,-13.552174826107022,28.657874375014305
id_5112364,-13.187960056813068,29.955639413444167
id_5110390,-13.141410085379071,27.400430509409603
id_5104372,-12.96046677532532,26.54267585521041
id_3517421,-12.586777210011917,30.42697384871624
id_3482107,-11.065445047565865,31.200577289683576
id_3481688,-11.051240656305708,30.47786999262112
id_5047755,-10.567686210671924,28.895460900369788
id_3448757,-10.320113128647003,32.87612646029777
id_1393122,-9.989663439970467,29.585839233777005
id_1038926,-9.017386385597389,30.993424114574104
