id,YCoordinate,XCoordinate
id_5243477,-17.41799623289613,26.796608063025506
id_5191569,-15.789753643173851,23.49495220045273
id_5190825,-15.769640235499336,28.17997644900701
id_5177167,-15.240401312082314,28.903091923808528
id_5172235,-15.125307688987036,28.59505055125187
id_5154146,-14.665384648351536,24.49680682129368
id_5146409,-14.41666389912221,27.031530991733508
id_3595890,-14.363330999372184,31.038137212961026
id_5144158,-14.298811157792198,23.38967072591292
id_3587763,-14.224935283589309,32.0586408411698
id_3586131,-14.19709962310604,31.89195554717981
id_5129442,-13.747396166997708,29.130758662925057
id_5117171,-13.347758074530766,23.164667829025664
id_5108284,-13.064143908886573,28.645337156145352
id_5105614,-12.997008900796608,26.8745774209563
id_5095226,-12.607294903455015,27.69420510442572
id_3517269,-12.590081395177108,32.87513429296739
id_3513441,-12.402264797031709,30.051997002188163
id_5089086,-12.399493794818008,26.37808331685522
id_3507315,-12.047496431472386,33.11427322279344
id_3495436,-11.432811377675332,30.73102903656373
id_3445924,-10.245528750023048,31.789603759754456
id_1068107,-9.971950662644794,32.35603261562764
id_1383135,-9.456027757518376,29.65454516610432
id_1032912,-8.893405645537761,31.548677886355147
