site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5119273,19,Zambia_0.05_n_850-874.csv,Update,MV,28.08451692677659,-13.446830647256023,true,1,2023,8,3,5
id_5119273,19,Zambia_0.05_n_850-874.csv,Update,MV,28.08451692677659,-13.446830647256023,true,2,2021,9,16,5
id_5119273,19,Zambia_0.05_n_850-874.csv,Update,MV,28.08451692677659,-13.446830647256023,true,3,2017,6,4,1
id_5119273,19,Zambia_0.05_n_850-874.csv,Update,MV,28.08451692677659,-13.446830647256023,true,4,2016,8,2,3
id_5212064,5,Zambia_0.05_n_850-874.csv,Update,MV,26.300908580334585,-16.52201213508896,false,1,2023,6,10,1
id_5205073,6,Zambia_0.05_n_850-874.csv,Update,MV,27.743223564187684,-16.304913726040393,true,1,2023,6,17,1
id_5205073,6,Zambia_0.05_n_850-874.csv,Update,MV,27.743223564187684,-16.304913726040393,true,2,2021,9,5,1
id_5205073,6,Zambia_0.05_n_850-874.csv,Update,MV,27.743223564187684,-16.304913726040393,true,3,2019,7,27,1
id_5205073,6,Zambia_0.05_n_850-874.csv,Update,MV,27.743223564187684,-16.304913726040393,true,4,2017,10,13,1
id_5109881,20,Zambia_0.05_n_850-874.csv,Update,MV,27.271237316509488,-13.123493751223137,true,1,2023,9,19,1
id_5173708,8,Zambia_0.05_n_850-874.csv,Update,MV,27.757713758684982,-15.165828369141524,false,1,2018,8,26,3
id_3503621,22,Zambia_0.05_n_850-874.csv,Update,MV,31.42533490960305,-11.798986728753894,true,1,2022,6,23,1
id_3503621,22,Zambia_0.05_n_850-874.csv,Update,MV,31.42533490960305,-11.798986728753894,true,2,2020,9,9,1
id_3503621,22,Zambia_0.05_n_850-874.csv,Update,MV,31.42533490960305,-11.798986728753894,true,3,2020,8,27,1
id_5096554,21,Zambia_0.05_n_850-874.csv,Update,MV,26.50636052066168,-12.671039226883508,true,1,2022,6,16,1
id_5096554,21,Zambia_0.05_n_850-874.csv,Update,MV,26.50636052066168,-12.671039226883508,true,2,2018,7,3,1
id_5201162,7,Zambia_0.05_n_850-874.csv,Update,MV,27.4621384931526,-16.188196021587324,false,1,2023,6,17,5
id_5201162,7,Zambia_0.05_n_850-874.csv,Update,MV,27.4621384931526,-16.188196021587324,false,2,2018,8,10,4
id_5166788,11,Zambia_0.05_n_850-874.csv,Update,MV,22.432389698898145,-14.958560184402792,true,1,2023,9,4,1
id_5143190,17,Zambia_0.05_n_850-874.csv,Update,MV,24.89958561729188,-14.271778811371528,false,1,2017,7,6,1
id_5229564,3,Zambia_0.05_n_850-874.csv,Update,MV,26.82523779675928,-17.011253876982394,true,1,2018,9,15,1
id_5229564,3,Zambia_0.05_n_850-874.csv,Update,MV,26.82523779675928,-17.011253876982394,true,2,2018,6,15,1
id_5143435,16,Zambia_0.05_n_850-874.csv,Update,MV,28.310899413544927,-14.28647212347205,false,1,2020,6,6,1
id_5143435,16,Zambia_0.05_n_850-874.csv,Update,MV,28.310899413544927,-14.28647212347205,false,2,2019,9,14,1
