site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5161146,7,Zambia_0.05_n_925-949.csv,Update,MV,27.682272285390507,-14.8586868268174,false,1,2023,9,24,4
id_5161146,7,Zambia_0.05_n_925-949.csv,Update,MV,27.682272285390507,-14.8586868268174,false,2,2018,8,26,1
id_5161146,7,Zambia_0.05_n_925-949.csv,Update,MV,27.682272285390507,-14.8586868268174,false,3,2017,7,17,4
id_5080214,18,Zambia_0.05_n_925-949.csv,Update,MV,26.434068312176784,-12.028859731889172,false,1,2023,9,27,1
id_5080214,18,Zambia_0.05_n_925-949.csv,Update,MV,26.434068312176784,-12.028859731889172,false,2,2022,6,12,1
id_5080214,18,Zambia_0.05_n_925-949.csv,Update,MV,26.434068312176784,-12.028859731889172,false,3,2021,8,3,1
id_5080214,18,Zambia_0.05_n_925-949.csv,Update,MV,26.434068312176784,-12.028859731889172,false,4,2018,7,3,1
id_5078475,19,Zambia_0.05_n_925-949.csv,Update,MV,26.434256662632936,-11.93843019569868,false,1,2023,9,27,1
id_5078475,19,Zambia_0.05_n_925-949.csv,Update,MV,26.434256662632936,-11.93843019569868,false,2,2022,6,18,1
id_5078475,19,Zambia_0.05_n_925-949.csv,Update,MV,26.434256662632936,-11.93843019569868,false,3,2019,10,8,1
id_5078475,19,Zambia_0.05_n_925-949.csv,Update,MV,26.434256662632936,-11.93843019569868,false,4,2019,8,22,1
id_5078475,19,Zambia_0.05_n_925-949.csv,Update,MV,26.434256662632936,-11.93843019569868,false,5,2018,7,3,1
id_5171807,6,Zambia_0.05_n_925-949.csv,Update,MV,28.306566467614388,-15.11812069033494,true,1,2017,10,20,4
id_5171807,6,Zambia_0.05_n_925-949.csv,Update,MV,28.306566467614388,-15.11812069033494,true,2,2017,8,31,3
id_5171807,6,Zambia_0.05_n_925-949.csv,Update,MV,28.306566467614388,-15.11812069033494,true,3,2016,8,15,1
id_5171807,6,Zambia_0.05_n_925-949.csv,Update,MV,28.306566467614388,-15.11812069033494,true,4,2016,7,27,1
id_5202750,4,Zambia_0.05_n_925-949.csv,Update,MV,23.487540746690545,-16.213851860945883,false,1,2023,10,26,1
id_5202750,4,Zambia_0.05_n_925-949.csv,Update,MV,23.487540746690545,-16.213851860945883,false,2,2019,6,29,1
id_5196475,5,Zambia_0.05_n_925-949.csv,Update,MV,27.190691169713688,-16.03492796718408,true,1,2023,6,17,1
id_5196475,5,Zambia_0.05_n_925-949.csv,Update,MV,27.190691169713688,-16.03492796718408,true,2,2018,10,20,1
id_5245757,1,Zambia_0.05_n_925-949.csv,Update,MV,25.958304401921502,-17.478644160025144,false,1,2023,7,13,1
id_5245757,1,Zambia_0.05_n_925-949.csv,Update,MV,25.958304401921502,-17.478644160025144,false,2,2017,8,31,1
id_5245757,1,Zambia_0.05_n_925-949.csv,Update,MV,25.958304401921502,-17.478644160025144,false,3,2017,6,16,1
id_5245757,1,Zambia_0.05_n_925-949.csv,Update,MV,25.958304401921502,-17.478644160025144,false,4,2016,8,2,1
id_5231693,2,Zambia_0.05_n_925-949.csv,Update,MV,26.129733246788973,-17.072739016821004,false,1,2023,7,8,1
id_5211037,3,Zambia_0.05_n_925-949.csv,Update,MV,23.398865909945982,-16.465064919664872,true,1,2023,8,1,4
