site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5102506,18,Zambia_0.05_n_950-974.csv,Update,MV,27.70421103529076,-12.89662126678664,false,1,2023,7,29,1
id_5102506,18,Zambia_0.05_n_950-974.csv,Update,MV,27.70421103529076,-12.89662126678664,false,2,2021,10,13,1
id_5102506,18,Zambia_0.05_n_950-974.csv,Update,MV,27.70421103529076,-12.89662126678664,false,3,2017,7,17,1
id_5102506,18,Zambia_0.05_n_950-974.csv,Update,MV,27.70421103529076,-12.89662126678664,false,4,2016,8,7,1
id_3512405,19,Zambia_0.05_n_950-974.csv,Update,MV,30.162841954439067,-12.349249208511877,false,1,2020,7,7,1
id_5105681,17,Zambia_0.05_n_950-974.csv,Update,MV,27.55695640373993,-12.99644217186482,false,1,2024,7,27,1
id_5105681,17,Zambia_0.05_n_950-974.csv,Update,MV,27.55695640373993,-12.99644217186482,false,2,2019,9,3,1
id_5105681,17,Zambia_0.05_n_950-974.csv,Update,MV,27.55695640373993,-12.99644217186482,false,3,2019,6,5,1
id_5218000,4,Zambia_0.05_n_950-974.csv,Update,MV,23.62918957952749,-16.667491040866487,true,1,2023,9,17,5
id_5218000,4,Zambia_0.05_n_950-974.csv,Update,MV,23.62918957952749,-16.667491040866487,true,2,2019,6,29,1
id_5221916,3,Zambia_0.05_n_950-974.csv,Update,MV,26.872359883177623,-16.79433809695129,false,1,2022,7,22,5
id_5221916,3,Zambia_0.05_n_950-974.csv,Update,MV,26.872359883177623,-16.79433809695129,false,2,2018,9,15,5
id_5221916,3,Zambia_0.05_n_950-974.csv,Update,MV,26.872359883177623,-16.79433809695129,false,3,2017,9,23,5
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,1,2022,10,6,4
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,2,2021,6,2,5
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,3,2020,9,3,5
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,4,2020,8,21,4
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,5,2018,9,16,1
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,6,2018,8,31,1
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,7,2018,8,13,1
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,8,2017,6,23,1
id_5107007,16,Zambia_0.05_n_950-974.csv,Update,MV,28.479152896241143,-13.02898847831871,true,9,2016,9,9,1
id_5113464,14,Zambia_0.05_n_950-974.csv,Update,MV,22.90884261397376,-13.217447002353149,false,1,2016,6,30,1
id_5158886,6,Zambia_0.05_n_950-974.csv,Update,MV,21.91811279370516,-14.749444098766526,true,1,2023,8,30,3
id_5080528,20,Zambia_0.05_n_950-974.csv,Update,MV,26.37890676682766,-12.046828256919044,true,1,2023,9,27,1
id_5080528,20,Zambia_0.05_n_950-974.csv,Update,MV,26.37890676682766,-12.046828256919044,true,2,2021,8,3,1
id_5080528,20,Zambia_0.05_n_950-974.csv,Update,MV,26.37890676682766,-12.046828256919044,true,3,2020,9,4,1
id_5080528,20,Zambia_0.05_n_950-974.csv,Update,MV,26.37890676682766,-12.046828256919044,true,4,2018,7,3,1
id_3504043,21,Zambia_0.05_n_950-974.csv,Update,MV,31.434356858051235,-11.826157726704926,true,1,2022,6,23,4
id_3504043,21,Zambia_0.05_n_950-974.csv,Update,MV,31.434356858051235,-11.826157726704926,true,2,2020,9,9,5
id_3504043,21,Zambia_0.05_n_950-974.csv,Update,MV,31.434356858051235,-11.826157726704926,true,3,2020,8,27,5
id_3504043,21,Zambia_0.05_n_950-974.csv,Update,MV,31.434356858051235,-11.826157726704926,true,4,2019,6,25,1
id_3504043,21,Zambia_0.05_n_950-974.csv,Update,MV,31.434356858051235,-11.826157726704926,true,5,2018,6,9,5
id_3504043,21,Zambia_0.05_n_950-974.csv,Update,MV,31.434356858051235,-11.826157726704926,true,6,2016,6,16,1
id_5111375,15,Zambia_0.05_n_950-974.csv,Update,MV,25.93327560207352,-13.17567405756501,false,1,2016,6,30,1
id_1055607,23,Zambia_0.05_n_950-974.csv,Update,MV,32.785128139665126,-9.511225518999687,true,1,2021,9,11,1
id_1387405,22,Zambia_0.05_n_950-974.csv,Update,MV,29.210092115566425,-9.694106314775375,false,1,2024,10,5,1
id_5137461,13,Zambia_0.05_n_950-974.csv,Update,MV,28.596456953622244,-14.031642800241457,false,1,2023,8,8,1
id_5137461,13,Zambia_0.05_n_950-974.csv,Update,MV,28.596456953622244,-14.031642800241457,false,2,2020,6,19,1
id_5137461,13,Zambia_0.05_n_950-974.csv,Update,MV,28.596456953622244,-14.031642800241457,false,3,2019,10,29,1
id_5137461,13,Zambia_0.05_n_950-974.csv,Update,MV,28.596456953622244,-14.031642800241457,false,4,2018,9,23,1
id_5137461,13,Zambia_0.05_n_950-974.csv,Update,MV,28.596456953622244,-14.031642800241457,false,5,2016,9,11,1
id_5137972,12,Zambia_0.05_n_950-974.csv,Update,MV,29.216784247234624,-14.044827215999437,false,1,2023,7,26,1
id_5139956,10,Zambia_0.05_n_950-974.csv,Update,MV,28.24522245212309,-14.14218561196929,false,1,2020,6,6,2
id_5139956,10,Zambia_0.05_n_950-974.csv,Update,MV,28.24522245212309,-14.14218561196929,false,2,2019,9,14,1
id_5139956,10,Zambia_0.05_n_950-974.csv,Update,MV,28.24522245212309,-14.14218561196929,false,3,2016,9,19,1
id_5139956,10,Zambia_0.05_n_950-974.csv,Update,MV,28.24522245212309,-14.14218561196929,false,4,2016,7,27,1
id_1382159,24,Zambia_0.05_n_950-974.csv,Update,MV,29.92690045070855,-9.381593221454928,false,1,2023,9,29,1
id_1382159,24,Zambia_0.05_n_950-974.csv,Update,MV,29.92690045070855,-9.381593221454928,false,2,2017,10,6,1
id_1382032,25,Zambia_0.05_n_950-974.csv,Update,MV,29.81767233643764,-9.373445968980008,false,1,2016,6,30,1
id_5138095,11,Zambia_0.05_n_950-974.csv,Update,MV,28.22626042028796,-14.060922379981282,false,1,2020,6,6,1
id_5138095,11,Zambia_0.05_n_950-974.csv,Update,MV,28.22626042028796,-14.060922379981282,false,2,2016,7,27,1
id_5156311,7,Zambia_0.05_n_950-974.csv,Update,MV,27.691166329444805,-14.732088842973138,false,1,2023,9,24,5
id_5156311,7,Zambia_0.05_n_950-974.csv,Update,MV,27.691166329444805,-14.732088842973138,false,2,2018,8,26,5
id_5156311,7,Zambia_0.05_n_950-974.csv,Update,MV,27.691166329444805,-14.732088842973138,false,3,2017,7,17,4
id_5171605,5,Zambia_0.05_n_950-974.csv,Update,MV,24.06408919135864,-15.102835914386796,false,1,2016,6,30,1
id_5235978,1,Zambia_0.05_n_950-974.csv,Update,MV,25.81884144125072,-17.19769694731771,false,1,2023,7,8,1
id_5235978,1,Zambia_0.05_n_950-974.csv,Update,MV,25.81884144125072,-17.19769694731771,false,2,2019,8,9,1
id_5235978,1,Zambia_0.05_n_950-974.csv,Update,MV,25.81884144125072,-17.19769694731771,false,3,2017,8,31,1
id_5235978,1,Zambia_0.05_n_950-974.csv,Update,MV,25.81884144125072,-17.19769694731771,false,4,2016,8,2,1
id_5153434,8,Zambia_0.05_n_950-974.csv,Update,MV,28.972092953692663,-14.643389969309318,false,1,2023,7,23,1
id_5149093,9,Zambia_0.05_n_950-974.csv,Update,MV,28.599770220826784,-14.50163225283181,true,1,2023,9,16,1
id_5149093,9,Zambia_0.05_n_950-974.csv,Update,MV,28.599770220826784,-14.50163225283181,true,2,2019,10,29,1
id_5149093,9,Zambia_0.05_n_950-974.csv,Update,MV,28.599770220826784,-14.50163225283181,true,3,2019,8,7,3
id_5149093,9,Zambia_0.05_n_950-974.csv,Update,MV,28.599770220826784,-14.50163225283181,true,4,2019,6,13,2
id_5149093,9,Zambia_0.05_n_950-974.csv,Update,MV,28.599770220826784,-14.50163225283181,true,5,2017,9,4,1
id_5149093,9,Zambia_0.05_n_950-974.csv,Update,MV,28.599770220826784,-14.50163225283181,true,6,2016,8,4,1
id_5149093,9,Zambia_0.05_n_950-974.csv,Update,MV,28.599770220826784,-14.50163225283181,true,7,2016,6,8,1
id_5226935,2,Zambia_0.05_n_950-974.csv,Update,MV,26.186702244101284,-16.937393615479444,false,1,2019,10,19,5
