site_id,internal_id,plot_file,operator,operator_initials,x,y,water_source,image_number,year,month,day,irrigation
id_5170792,8,Zambia_0.05_n_225-249.csv,,DSB,23.460474971157723,-15.076142151921047,false,1,2019,7,10,1
id_5154963,9,Zambia_0.05_n_225-249.csv,,DSB,27.60745970246296,-14.696159597997298,false,1,2018,8,29,1
id_5154963,9,Zambia_0.05_n_225-249.csv,,DSB,27.60745970246296,-14.696159597997298,false,2,2018,8,26,1
id_5154963,9,Zambia_0.05_n_225-249.csv,,DSB,27.60745970246296,-14.696159597997298,false,3,2017,9,11,1
id_5154963,9,Zambia_0.05_n_225-249.csv,,DSB,27.60745970246296,-14.696159597997298,false,4,2017,7,17,1
id_3576763,14,Zambia_0.05_n_225-249.csv,,DSB,31.71676321435361,-14.042546516857016,true,1,2023,7,17,1
id_5125546,15,Zambia_0.05_n_225-249.csv,,DSB,28.50126793062229,-13.62548107117574,false,1,2024,7,24,1
id_5125546,15,Zambia_0.05_n_225-249.csv,,DSB,28.50126793062229,-13.62548107117574,false,2,2018,9,16,1
id_5125546,15,Zambia_0.05_n_225-249.csv,,DSB,28.50126793062229,-13.62548107117574,false,3,2016,9,9,1
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,1,2023,10,7,4
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,2,2022,10,5,4
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,3,2021,9,13,3
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,4,2018,10,11,3
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,5,2018,8,19,4
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,6,2018,6,14,4
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,7,2017,8,18,4
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,8,2017,7,20,4
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,9,2017,6,10,4
id_5098721,17,Zambia_0.05_n_225-249.csv,,DSB,28.35783233561157,-12.758437909707572,true,10,2017,6,4,4
id_3554811,16,Zambia_0.05_n_225-249.csv,,DSB,30.13031126784101,-13.586356807310414,false,1,2024,7,29,1
id_5138853,12,Zambia_0.05_n_225-249.csv,,DSB,29.45777539810384,-14.078635231725633,true,1,2024,8,6,1
id_5138853,12,Zambia_0.05_n_225-249.csv,,DSB,29.45777539810384,-14.078635231725633,true,2,2019,7,8,1
id_3577325,13,Zambia_0.05_n_225-249.csv,,DSB,31.88339449215668,-14.052413751318142,true,1,2023,6,29,2
id_3577325,13,Zambia_0.05_n_225-249.csv,,DSB,31.88339449215668,-14.052413751318142,true,2,2021,9,16,1
id_3577325,13,Zambia_0.05_n_225-249.csv,,DSB,31.88339449215668,-14.052413751318142,true,3,2016,6,16,1
id_5152414,11,Zambia_0.05_n_225-249.csv,,DSB,27.67225579563854,-14.623653306901442,false,1,2023,9,24,1
id_5152414,11,Zambia_0.05_n_225-249.csv,,DSB,27.67225579563854,-14.623653306901442,false,2,2018,8,26,1
id_5152990,10,Zambia_0.05_n_225-249.csv,,DSB,27.45873400594924,-14.64225392319899,true,1,2024,7,27,5
id_3477121,21,Zambia_0.05_n_225-249.csv,,DSB,30.99993191506025,-10.964755968941938,true,1,2022,7,31,1
id_3503050,20,Zambia_0.05_n_225-249.csv,,DSB,32.857161567686724,-11.767137234366336,false,1,2023,9,8,2
id_1052335,22,Zambia_0.05_n_225-249.csv,,DSB,32.21141692536525,-9.392828797166988,true,1,2024,8,8,5
id_1052335,22,Zambia_0.05_n_225-249.csv,,DSB,32.21141692536525,-9.392828797166988,true,2,2016,9,23,3
id_1046288,23,Zambia_0.05_n_225-249.csv,,DSB,32.61233936285078,-9.221645765383531,false,1,2023,9,3,4
id_1046288,23,Zambia_0.05_n_225-249.csv,,DSB,32.61233936285078,-9.221645765383531,false,2,2019,9,20,1
id_1046288,23,Zambia_0.05_n_225-249.csv,,DSB,32.61233936285078,-9.221645765383531,false,3,2018,9,12,1
id_1046288,23,Zambia_0.05_n_225-249.csv,,DSB,32.61233936285078,-9.221645765383531,false,4,2016,9,15,1
id_1042963,24,Zambia_0.05_n_225-249.csv,,DSB,31.33848840200598,-9.127605203622709,false,1,2024,9,11,1
id_1042963,24,Zambia_0.05_n_225-249.csv,,DSB,31.33848840200598,-9.127605203622709,false,2,2019,8,29,1
